2.002000000000000000e+03,6.720000000000000000e+02,2.128000000000000000e+03,7.330000000000000000e+02,2.309500000000000000e+03,8.120000000000000000e+02,2.326000000000000000e+03,8.190000000000000000e+02,2.354500000000000000e+03,8.300000000000000000e+02,2.385000000000000000e+03,8.275000000000000000e+02,2.413500000000000000e+03,8.320000000000000000e+02,2.432000000000000000e+03,8.210000000000000000e+02,2.518500000000000000e+03,8.165000000000000000e+02
1.999000000000000000e+03,6.710000000000000000e+02,2.126000000000000000e+03,7.310000000000000000e+02,2.308500000000000000e+03,8.110000000000000000e+02,2.323500000000000000e+03,8.175000000000000000e+02,2.353000000000000000e+03,8.305000000000000000e+02,2.385000000000000000e+03,8.295000000000000000e+02,2.410500000000000000e+03,8.350000000000000000e+02,2.429000000000000000e+03,8.255000000000000000e+02,2.516000000000000000e+03,8.215000000000000000e+02
1.995000000000000000e+03,6.705000000000000000e+02,2.123000000000000000e+03,7.290000000000000000e+02,2.305500000000000000e+03,8.070000000000000000e+02,2.322000000000000000e+03,8.150000000000000000e+02,2.379500000000000000e+03,8.370000000000000000e+02,2.380000000000000000e+03,8.305000000000000000e+02,2.405500000000000000e+03,8.390000000000000000e+02,2.426000000000000000e+03,8.295000000000000000e+02,2.511500000000000000e+03,8.250000000000000000e+02
1.991000000000000000e+03,6.700000000000000000e+02,2.119000000000000000e+03,7.280000000000000000e+02,2.303500000000000000e+03,8.040000000000000000e+02,2.319500000000000000e+03,8.095000000000000000e+02,2.377000000000000000e+03,8.375000000000000000e+02,2.375500000000000000e+03,8.325000000000000000e+02,2.402500000000000000e+03,8.420000000000000000e+02,2.421500000000000000e+03,8.335000000000000000e+02,2.507500000000000000e+03,8.340000000000000000e+02
1.988000000000000000e+03,6.690000000000000000e+02,2.116000000000000000e+03,7.260000000000000000e+02,2.300000000000000000e+03,7.965000000000000000e+02,2.318000000000000000e+03,8.050000000000000000e+02,2.375000000000000000e+03,8.380000000000000000e+02,2.396500000000000000e+03,8.390000000000000000e+02,2.400500000000000000e+03,8.440000000000000000e+02,2.418000000000000000e+03,8.370000000000000000e+02,2.502500000000000000e+03,8.420000000000000000e+02
1.984000000000000000e+03,6.680000000000000000e+02,2.113000000000000000e+03,7.240000000000000000e+02,2.297500000000000000e+03,7.930000000000000000e+02,2.314500000000000000e+03,7.995000000000000000e+02,2.370500000000000000e+03,8.390000000000000000e+02,2.393500000000000000e+03,8.395000000000000000e+02,2.395000000000000000e+03,8.455000000000000000e+02,2.415000000000000000e+03,8.380000000000000000e+02,2.498000000000000000e+03,8.485000000000000000e+02
1.980000000000000000e+03,6.690000000000000000e+02,2.109000000000000000e+03,7.210000000000000000e+02,2.298000000000000000e+03,7.895000000000000000e+02,2.313000000000000000e+03,7.970000000000000000e+02,2.370000000000000000e+03,8.395000000000000000e+02,2.388500000000000000e+03,8.400000000000000000e+02,2.391500000000000000e+03,8.440000000000000000e+02,2.415000000000000000e+03,8.440000000000000000e+02,2.492000000000000000e+03,8.555000000000000000e+02
1.976000000000000000e+03,6.700000000000000000e+02,2.105500000000000000e+03,7.195000000000000000e+02,2.294000000000000000e+03,7.845000000000000000e+02,2.310000000000000000e+03,7.915000000000000000e+02,2.388000000000000000e+03,8.495000000000000000e+02,2.408500000000000000e+03,8.470000000000000000e+02,2.386500000000000000e+03,8.430000000000000000e+02,2.392000000000000000e+03,8.410000000000000000e+02,2.487500000000000000e+03,8.620000000000000000e+02
1.972000000000000000e+03,6.700000000000000000e+02,2.102000000000000000e+03,7.180000000000000000e+02,2.292500000000000000e+03,7.810000000000000000e+02,2.307000000000000000e+03,7.865000000000000000e+02,2.385500000000000000e+03,8.480000000000000000e+02,2.405500000000000000e+03,8.470000000000000000e+02,2.387500000000000000e+03,8.440000000000000000e+02,2.392000000000000000e+03,8.410000000000000000e+02,2.482500000000000000e+03,8.680000000000000000e+02
1.968000000000000000e+03,6.700000000000000000e+02,2.098500000000000000e+03,7.155000000000000000e+02,2.292500000000000000e+03,7.760000000000000000e+02,2.307000000000000000e+03,7.825000000000000000e+02,2.383500000000000000e+03,8.460000000000000000e+02,2.401500000000000000e+03,8.465000000000000000e+02,2.382500000000000000e+03,8.430000000000000000e+02,2.398500000000000000e+03,8.455000000000000000e+02,2.475500000000000000e+03,8.750000000000000000e+02
